RegionID,time,for_sale_inv,mean_listing_price_cut,median_listing_price_cut,median_sale_price,perc_listing_with_price_cut,newly_pending_listings,mean_days_to_pending,median_days_to_pending,median_listing_price,home_value,concrete prices,plywood prices
102001,2018-01,1429548.0,,,240244.0,,,74.0,37.0,271600.0,227556.0,165.8,219.8
102001,2018-02,1386945.0,,,242084.0,,,73.0,33.0,272967.0,228816.0,166.1,227.9
102001,2018-03,1444213.0,13106.9871,6333.3333,243641.0,0.1177,,67.0,26.0,279333.0,230080.0,168.9,236.5
102001,2018-04,1531525.0,13521.1971,7000.0,244719.0,0.122,,59.0,19.0,288667.0,231351.0,169.0,236.6
102001,2018-05,1633549.0,13785.1816,8000.0,245188.0,0.1341,,53.0,18.0,295633.0,232608.0,,
102001,2018-06,1707460.0,13706.2551,8666.6667,245753.0,0.1451,,50.0,18.0,299267.0,233806.0,,
102001,2018-07,1758878.0,13263.0358,8666.6667,245460.0,0.1581,,48.0,20.0,299896.0,234943.0,,
102001,2018-08,1783644.0,12631.1446,8030.0,245493.0,0.1678,,49.0,22.0,299596.0,235946.0,,
102001,2018-09,1772641.0,12400.0477,7530.0,244562.0,0.1738,,52.0,25.0,299155.0,236839.0,,
102001,2018-10,1752262.0,12377.683,7230.0,244751.0,0.1774,,56.0,28.0,298492.0,237645.0,,
102001,2018-11,1695354.0,12321.2041,6866.6667,245262.0,0.1665,,60.0,31.0,297126.0,238440.0,,
102001,2018-12,1598398.0,11916.5908,6166.6667,246726.0,0.1419,,64.0,36.0,294233.0,239280.0,,
102001,2019-01,1510325.0,11856.7905,5800.0,248868.0,0.1303,,69.0,40.0,291567.0,240196.0,,
102001,2019-02,1461831.0,12080.9557,5800.0,250095.0,0.1252,,71.0,38.0,292933.0,241054.0,,
102001,2019-03,1508545.0,12604.8312,6333.3333,251207.0,0.1382,,67.0,31.0,297967.0,241834.0,,
102001,2019-04,1575154.0,12999.0384,7000.0,251993.0,0.1392,,61.0,23.0,306333.0,242562.0,,
102001,2019-05,1667694.0,13342.1517,8000.0,254541.0,0.1505,,55.0,20.0,314140.0,243353.0,,
102001,2019-06,1739557.0,13414.7735,8666.6667,256358.0,0.1607,,52.0,20.0,320473.0,244156.0,,
102001,2019-07,1784358.0,13079.3156,8633.3333,257331.0,0.1701,,52.0,21.0,322107.0,244923.0,,
102001,2019-08,1795002.0,12533.6965,7966.6667,257989.0,0.1737,,54.0,24.0,319633.0,245571.0,,
102001,2019-09,1776024.0,12329.9779,7300.0,257294.0,0.1776,,56.0,26.0,315297.0,246165.0,,
102001,2019-10,1745775.0,12137.4908,6666.6667,258162.0,0.1774,,59.0,27.0,311963.0,246710.0,,
102001,2019-11,1671857.0,11958.1191,6300.0,259641.0,0.1648,,61.0,30.0,306963.0,247285.0,,
102001,2019-12,1555223.0,11330.8707,5650.0,262784.0,0.1379,,66.0,35.0,303267.0,248028.0,,
102001,2020-01,1451218.0,11360.9734,5483.3333,265178.0,0.1238,,70.0,38.0,299800.0,249051.0,,
102001,2020-02,1400934.0,12428.7815,5883.3333,268281.0,0.1182,,70.0,35.0,301467.0,250276.0,,
102001,2020-03,1426519.0,13223.0015,6661.6667,269654.0,0.1236,,64.0,26.0,306500.0,251696.0,,
102001,2020-04,1413925.0,12876.103000000001,6828.3333,269689.0,0.1125,,57.0,19.0,312950.0,253096.0,,
102001,2020-05,1435385.0,12027.6689,6628.3333,267385.0,0.1124,,53.0,18.0,320283.0,254109.0,,
102001,2020-06,1434289.0,12135.6708,6866.6667,266166.0,0.1153,,53.0,18.0,327783.0,254915.0,,
102001,2020-07,1458427.0,13293.2663,7900.0,268656.0,0.1235,,52.0,16.0,334833.0,256083.0,,
102001,2020-08,1428011.0,14175.8242,8900.0,276901.0,0.1254,,49.0,14.0,339833.0,257981.0,,
102001,2020-09,1381966.0,14901.7361,9533.3333,281924.0,0.1248,,47.0,13.0,342000.0,260372.0,,
102001,2020-10,1340505.0,15148.7375,9800.0,285546.0,0.1249,,44.0,13.0,343330.0,262913.0,,
102001,2020-11,1261766.0,15085.2362,9633.3333,289296.0,0.1212,,42.0,13.0,342330.0,265716.0,,
102001,2020-12,1151870.0,14599.0355,8933.3333,291515.0,0.1085,,43.0,14.0,337963.0,268690.0,,
394304,2018-01,4028.0,,,138823.0,,1020.0,83.0,57.0,145900.0,142258.0,165.8,219.8
394304,2018-02,3782.0,,,137831.0,,977.0,83.0,56.0,143933.0,142458.0,166.1,227.9
394304,2018-03,3876.0,7704.7687,5000.0,133729.0,0.1262,1158.0,79.0,50.0,144633.0,143058.0,168.9,236.5
394304,2018-04,4127.0,8133.5859,5000.0,134935.0,0.1242,1342.0,74.0,40.0,151167.0,144516.0,169.0,236.6
394304,2018-05,4453.0,8707.6829,5000.0,137106.0,0.1352,1587.0,67.0,33.0,159667.0,145406.0,,
394304,2018-06,4674.0,9237.2355,5033.3333,139449.0,0.1472,1681.0,61.0,33.0,167967.0,145270.0,,
394304,2018-07,4814.0,9420.7796,5166.6667,139593.0,0.161,1787.0,56.0,33.0,173100.0,145541.0,,
394304,2018-08,4875.0,8963.5966,5166.6667,141177.0,0.1746,1783.0,54.0,34.0,172933.0,145955.0,,
394304,2018-09,4813.0,8550.2888,5133.3333,142628.0,0.1846,1658.0,57.0,36.0,169300.0,146848.0,,
394304,2018-10,4669.0,8249.9265,5000.0,144878.0,0.1904,1482.0,58.0,39.0,164300.0,147259.0,,
394304,2018-11,4399.0,7620.5133,5000.0,147433.0,0.1833,1333.0,65.0,44.0,159600.0,147840.0,,
394304,2018-12,3991.0,7104.5614,5000.0,147738.0,0.158,1143.0,69.0,47.0,154900.0,148454.0,,
394304,2019-01,3577.0,6626.5494,5000.0,149869.0,0.1452,1043.0,72.0,51.0,151567.0,149378.0,,
394304,2019-02,3290.0,6970.1029,5000.0,150401.0,0.133,975.0,74.0,49.0,151600.0,150166.0,,
394304,2019-03,3347.0,7389.6509,5000.0,152031.0,0.1411,1201.0,70.0,43.0,154967.0,150737.0,,
394304,2019-04,3554.0,7832.0081,5000.0,149840.0,0.1369,1374.0,66.0,34.0,159967.0,151052.0,,
394304,2019-05,3926.0,8506.8788,5300.0,147831.0,0.1467,1540.0,57.0,28.0,166633.0,151535.0,,
394304,2019-06,4240.0,9178.2559,5633.3333,149664.0,0.1601,1583.0,52.0,27.0,173267.0,152911.0,,
394304,2019-07,4491.0,9435.3801,5799.6667,149082.0,0.1686,1653.0,50.0,29.0,177633.0,153945.0,,
394304,2019-08,4558.0,9350.3407,5833.0,151928.0,0.1781,1656.0,53.0,32.0,177600.0,154586.0,,
394304,2019-09,4541.0,8892.4744,5799.6667,147259.0,0.1893,1616.0,55.0,34.0,173467.0,154919.0,,
394304,2019-10,4461.0,8866.1814,5766.6667,145085.0,0.1969,1487.0,59.0,37.0,169100.0,155093.0,,
394304,2019-11,4272.0,8145.879,5433.3333,145738.0,0.1853,1305.0,61.0,38.0,163300.0,155236.0,,
394304,2019-12,3958.0,7652.6343,5133.3333,151973.0,0.1549,1201.0,66.0,42.0,157433.0,155677.0,,
394304,2020-01,3598.0,7244.3519,5000.0,156045.0,0.1431,1168.0,69.0,46.0,152433.0,156444.0,,
394304,2020-02,3332.0,7436.8896,5000.0,159074.0,0.1378,1236.0,71.0,46.0,151600.0,157699.0,,
394304,2020-03,3303.0,7988.599,5000.0,161403.0,0.15,1362.0,65.0,37.0,156600.0,158910.0,,
394304,2020-04,3212.0,8068.7629,5000.0,162770.0,0.1388,1375.0,58.0,28.0,163267.0,160068.0,,
394304,2020-05,3220.0,8774.837,5666.6667,162571.0,0.1351,1513.0,52.0,23.0,171267.0,160904.0,,
394304,2020-06,3184.0,9143.7441,5966.6667,158512.0,0.1292,1657.0,,,177967.0,161559.0,,
394304,2020-07,3312.0,9543.8192,6483.3333,157217.0,0.1308,1903.0,,,183333.0,162573.0,,
394304,2020-08,3366.0,9989.9551,7150.0,161019.0,0.1336,2056.0,,,186667.0,164031.0,,
394304,2020-09,3326.0,9950.1702,7016.6667,165479.0,0.1348,2223.0,36.0,15.0,183300.0,165414.0,,
394304,2020-10,3205.0,10221.0826,6916.6667,167590.0,0.1428,2203.0,36.0,15.0,179600.0,167255.0,,
394304,2020-11,2982.0,9446.2898,5600.0,167474.0,0.1461,2067.0,35.0,16.0,171550.0,169223.0,,
394304,2020-12,2641.0,9101.6574,5433.3333,163975.0,0.1391,1643.0,36.0,19.0,164917.0,171062.0,,
394304,2021-01,2349.0,8397.5374,5016.6667,161777.0,0.1251,1384.0,,,158183.0,172868.0,,
394304,2021-02,1883.0,8187.1436,5000.0,161093.0,0.1108,1048.0,,,157233.0,174387.0,,
394304,2021-03,1639.0,8603.4112,5833.3333,160916.0,0.102,963.0,,,163900.0,176149.0,,
394304,2021-04,1431.0,9145.5679,6166.6667,162318.0,0.0943,875.0,,,174550.0,178073.0,,
394304,2021-05,1577.0,10146.8269,6333.3333,164512.0,0.0933,980.0,,,183850.0,180496.0,,
394304,2021-06,1746.0,10311.1467,6866.6667,167721.0,0.1094,1038.0,,,188817.0,182985.0,,
394308,2018-01,2674.0,,,184878.0,,,92.0,54.0,237805.0,191935.0,165.8,219.8
394308,2018-02,2468.0,,,186069.0,,,92.0,49.0,241467.0,193088.0,166.1,227.9
394308,2018-03,2482.0,9717.1934,6200.0,187957.0,0.1208,,84.0,41.0,245818.0,194309.0,168.9,236.5
394308,2018-04,2591.0,10290.8644,6700.0,194230.0,0.1198,,75.0,25.0,247268.0,195517.0,169.0,236.6
394308,2018-05,2822.0,10275.4303,8000.0,196595.0,0.1337,,63.0,21.0,248718.0,196855.0,,
394308,2018-06,3011.0,10203.3068,8000.0,196134.0,0.1537,,55.0,20.0,250894.0,197947.0,,
394308,2018-07,3190.0,10345.3421,8833.3333,192887.0,0.1782,,51.0,22.0,255154.0,198647.0,,
394308,2018-08,3236.0,10327.298,8683.3333,194079.0,0.1964,,53.0,25.0,258743.0,199708.0,,
394308,2018-09,3254.0,10193.9574,8750.0,193387.0,0.2064,,56.0,29.0,258743.0,200630.0,,
394308,2018-10,3231.0,9838.9654,7916.6667,192676.0,0.2126,,61.0,31.0,257907.0,201109.0,,
394308,2018-11,3146.0,9365.4324,7066.6667,194033.0,0.1962,,69.0,35.0,257944.0,200871.0,,
394308,2018-12,2937.0,9065.8712,6766.6667,191508.0,0.1581,,76.0,44.0,257944.0,200609.0,,
394308,2019-01,2706.0,8655.6943,6400.0,194694.0,0.1341,,81.0,53.0,257057.0,200975.0,,
394308,2019-02,2521.0,8938.6975,6900.0,194041.0,0.1215,,85.0,54.0,257239.0,201752.0,,
394308,2019-03,2509.0,9278.9546,6633.3333,199220.0,0.1345,,83.0,41.0,260683.0,202736.0,,
394308,2019-04,2571.0,9746.6158,7033.3333,195873.0,0.1301,,75.0,28.0,265759.0,203480.0,,
394308,2019-05,2772.0,9719.5641,7283.3333,192937.0,0.1465,,62.0,18.0,269530.0,203954.0,,
394308,2019-06,2959.0,9906.1511,8366.6667,193679.0,0.1614,,54.0,17.0,271523.0,204015.0,,
394308,2019-07,3097.0,9765.7117,9000.0,198048.0,0.1794,,50.0,18.0,273662.0,204087.0,,
394308,2019-08,3143.0,9890.6308,9250.0,201771.0,0.18600000000000003,,50.0,20.0,273336.0,203794.0,,
394308,2019-09,3160.0,9405.5129,8500.0,199223.0,0.1963,,52.0,24.0,269675.0,203864.0,,
394308,2019-10,3133.0,9194.6865,7500.0,196389.0,0.2072,,58.0,28.0,266049.0,203694.0,,
394308,2019-11,2988.0,8591.2503,6350.0,196461.0,0.1958,,63.0,35.0,264599.0,204442.0,,
394308,2019-12,2703.0,8132.0262,5533.3333,198883.0,0.1589,,73.0,46.0,264635.0,205230.0,,
394308,2020-01,2428.0,7973.9217,5200.0,202185.0,0.1367,,80.0,54.0,262822.0,205940.0,,
394308,2020-02,2241.0,8356.5894,5349.6667,205321.0,0.1268,,82.0,50.0,263910.0,205807.0,,
394308,2020-03,2192.0,8870.2948,5666.3333,205947.0,0.1278,,75.0,34.0,269312.0,205918.0,,
394308,2020-04,2073.0,9200.3686,6699.6667,207519.0,0.0944,,68.0,23.0,276563.0,206467.0,,
394308,2020-05,2078.0,9234.0869,7366.6667,210519.0,0.0828,,61.0,17.0,284177.0,207970.0,,
394308,2020-09,2338.0,11108.89,10000.0,213189.0,0.1435,,38.0,9.0,,213829.0,,
394308,2020-10,2326.0,10860.1802,9083.3333,218045.0,0.15,,38.0,10.0,,216229.0,,
394308,2020-11,2200.0,10449.2916,9050.0,219962.0,0.1429,,38.0,13.0,,218433.0,,
394308,2020-12,1978.0,10001.419,8750.0,221768.0,0.1292,,41.0,16.0,290507.0,220818.0,,
394312,2018-01,3820.0,,,192016.0,,,73.0,41.0,238813.0,192533.0,165.8,219.8
394312,2018-02,3634.0,,,191804.0,,,73.0,37.0,240443.0,193248.0,166.1,227.9
394312,2018-03,3710.0,6871.7345,5000.0,193685.0,0.1652,,66.0,28.0,245201.0,194537.0,168.9,236.5
394312,2018-04,3891.0,7386.4534,5000.0,197407.0,0.1707,,57.0,19.0,251719.0,195526.0,169.0,236.6
394312,2018-05,4156.0,7680.7889,5033.3333,197410.0,0.1887,,47.0,15.0,257943.0,196371.0,,
394312,2018-06,4387.0,7744.3382,5033.3333,198329.0,0.2092,,41.0,14.0,261039.0,196844.0,,
394312,2018-07,4532.0,7381.0073,5033.3333,197547.0,0.2341,,42.0,17.0,259377.0,196865.0,,
394312,2018-08,4622.0,6988.2366,5000.0,199032.0,0.2479,,45.0,21.0,254815.0,197161.0,,
394312,2018-09,4581.0,6749.026,5000.0,198215.0,0.2464,,49.0,25.0,249274.0,197506.0,,
394312,2018-10,4495.0,6802.4653,5000.0,197253.0,0.2409,,52.0,29.0,247645.0,198881.0,,
394312,2018-11,4272.0,6863.2126,5000.0,198054.0,0.2191,,55.0,32.0,247645.0,199683.0,,
394312,2018-12,3960.0,6560.960999999999,5000.0,200885.0,0.1881,,59.0,35.0,249111.0,200844.0,,
394312,2019-01,3635.0,6552.8607,5000.0,204588.0,0.1686,,64.0,37.0,249144.0,201787.0,,
394312,2019-02,3401.0,6563.8711,5000.0,205399.0,0.1603,,63.0,32.0,252370.0,202552.0,,
394312,2019-03,3416.0,6980.1041,5000.0,205788.0,0.1734,,58.0,25.0,257418.0,203181.0,,
394312,2019-04,3560.0,7204.8331,5033.3333,206836.0,0.1723,,51.0,16.0,263936.0,203910.0,,
394312,2019-05,3750.0,7683.4101,5066.6667,211754.0,0.1864,,45.0,14.0,267880.0,204824.0,,
394312,2019-06,3968.0,7792.9771,5083.3333,216013.0,0.2033,,42.0,14.0,270979.0,206026.0,,
394312,2019-07,4106.0,7825.0007,5083.3333,218116.0,0.2182,,40.0,14.0,272576.0,207328.0,,
394312,2019-08,4190.0,7800.3116,5083.3333,216506.0,0.2271,,41.0,15.0,273521.0,208751.0,,
394312,2019-09,4120.0,8054.7914,5100.0,215457.0,0.2324,,42.0,17.0,273395.0,210115.0,,
394312,2019-10,4054.0,8057.0899,5066.6667,216988.0,0.233,,43.0,18.0,273395.0,210975.0,,
394312,2019-11,3882.0,7878.311,5066.6667,219516.0,0.2143,,45.0,20.0,273102.0,211863.0,,
394312,2019-12,3582.0,7622.6987,5033.3333,221899.0,0.1812,,48.0,24.0,271761.0,213005.0,,
394312,2020-01,3261.0,7731.4722,5066.6667,223529.0,0.1597,,52.0,24.0,273390.0,214347.0,,
394312,2020-02,3045.0,7866.7705,5033.3333,225760.0,0.1552,,49.0,20.0,279908.0,215804.0,,
394312,2020-03,3077.0,7898.566,5033.3333,228655.0,0.1606,,43.0,12.0,288055.0,217401.0,,
394312,2020-04,3057.0,7718.0726,5000.0,229325.0,0.1556,,34.0,8.0,292976.0,219385.0,,
394312,2020-05,3137.0,7722.1376,5033.3333,228421.0,0.1541,,30.0,7.0,299820.0,221391.0,,
394312,2020-06,3083.0,8266.2885,5700.0,226874.0,0.1596,,30.0,8.0,312856.0,222879.0,,
394312,2020-07,3086.0,8844.3672,6066.6667,230756.0,0.1625,,29.0,6.0,327534.0,224710.0,,
394312,2020-08,2984.0,9146.4137,6366.6667,237623.0,0.1653,,28.0,6.0,335694.0,226811.0,,
394312,2020-09,2916.0,9376.7549,6033.3333,243007.0,0.1668,,25.0,5.0,336346.0,229362.0,,
394312,2020-10,2887.0,9272.2112,6000.0,247190.0,0.1702,,25.0,5.0,336534.0,232000.0,,
394312,2020-11,2756.0,9202.9689,6000.0,249952.0,0.1675,,24.0,6.0,335699.0,235128.0,,
394312,2020-12,2561.0,9119.4586,5966.6667,252675.0,0.1555,,27.0,6.0,336537.0,238212.0,,
394312,2021-01,2314.0,9305.9819,5966.6667,255475.0,0.1364,,26.0,7.0,337237.0,241486.0,,
394312,2021-02,2184.0,9895.2195,6966.6667,259220.0,0.11800000000000001,,21.0,7.0,339670.0,245052.0,,
394312,2021-03,2155.0,10805.6903,8333.3333,262585.0,0.1063,,14.0,5.0,347043.0,248798.0,,
394312,2021-04,2156.0,11701.8047,9666.6667,267205.0,0.0984,,11.0,4.0,353710.0,252563.0,,
394312,2021-05,2223.0,13169.8102,10000.0,272079.0,0.0973,,10.0,4.0,362997.0,256633.0,,
394312,2021-06,2295.0,13444.5376,10000.0,277706.0,0.1053,,11.0,4.0,366630.0,261471.0,,
394312,2021-07,2435.0,13960.5808,10000.0,,0.1268,,10.0,4.0,369797.0,266499.0,,
394318,2018-01,3805.0,,,187001.0,,,88.0,53.0,222433.0,198463.0,165.8,219.8
394318,2018-02,3579.0,,,186835.0,,,92.0,55.0,222297.0,199646.0,166.1,227.9
394318,2018-03,3615.0,8706.2381,5908.3333,187845.0,0.1298,,86.0,50.0,224997.0,200653.0,168.9,236.5
394318,2018-04,3804.0,9151.0169,6275.0,186824.0,0.13,,85.0,45.0,232130.0,202037.0,169.0,236.6
394318,2018-05,4110.0,9776.4494,6308.3333,190469.0,0.139,,69.0,35.0,237267.0,203263.0,,
394318,2018-06,4415.0,10490.1514,6700.0,191102.0,0.1535,,70.0,38.0,240933.0,204394.0,,
394318,2018-07,4608.0,10294.8424,6866.6667,191727.0,0.1683,,69.0,41.0,242933.0,205338.0,,
394318,2018-08,4674.0,10012.7737,7166.6667,192755.0,0.1822,,75.0,42.0,241467.0,206123.0,,
394318,2018-09,4651.0,9554.3446,7000.0,191228.0,0.1945,,78.0,42.0,236767.0,206824.0,,
394318,2018-10,4633.0,9562.7797,6833.3333,192970.0,0.2019,,77.0,39.0,231767.0,207476.0,,
394318,2018-11,4501.0,9673.4668,6833.3333,192708.0,0.1932,,82.0,49.0,228267.0,208005.0,,
394318,2018-12,4193.0,9524.0693,6666.3333,194996.0,0.1658,,92.0,52.0,226600.0,208591.0,,
394318,2019-01,3864.0,9514.515,6333.0,195214.0,0.1499,,91.0,56.0,223967.0,209255.0,,
394318,2019-02,3637.0,9315.329,6333.0,195771.0,0.142,,96.0,57.0,225600.0,209545.0,,
394318,2019-03,3680.0,9613.8214,6666.6667,195279.0,0.1461,,92.0,54.0,230600.0,210036.0,,
394318,2019-04,3824.0,9635.3659,7166.6667,196391.0,0.1473,,96.0,51.0,238267.0,210209.0,,
394318,2019-05,4055.0,9811.5036,7583.3333,196525.0,0.1552,,86.0,43.0,244633.0,211046.0,,
394318,2019-06,4237.0,9894.9167,7916.6667,198988.0,0.1713,,76.0,39.0,248000.0,211680.0,,
394318,2019-07,4324.0,10183.6487,8450.0,200387.0,0.1799,,72.0,37.0,251300.0,212371.0,,
394318,2019-08,4341.0,9987.6414,7700.0,202955.0,0.1834,,76.0,42.0,251600.0,212678.0,,
394318,2019-09,4274.0,9838.8644,7700.0,205177.0,0.1877,,82.0,43.0,250067.0,212992.0,,
394318,2019-10,4173.0,9611.3196,6966.6667,202696.0,0.1863,,88.0,51.0,246733.0,213135.0,,
394318,2019-11,3938.0,9591.0694,7733.3333,201463.0,0.1762,,90.0,49.0,243917.0,213492.0,,
394318,2019-12,3599.0,9359.2584,7066.6667,200070.0,0.1486,,97.0,58.0,242083.0,213540.0,,
394318,2020-01,3271.0,8984.4693,6766.6667,199861.0,0.1335,,102.0,59.0,240450.0,214476.0,,
394318,2020-02,3050.0,9730.451,7000.0,204486.0,0.1219,,110.0,61.0,243300.0,215428.0,,
394318,2020-03,2977.0,10564.0198,7666.6667,209899.0,0.11900000000000001,,102.0,49.0,253300.0,216939.0,,
394318,2020-04,2694.0,13310.6463,8333.3333,216547.0,0.0876,,95.0,45.0,261633.0,218192.0,,
394318,2020-05,2645.0,13036.5897,8566.6667,218476.0,0.0747,,80.0,42.0,268267.0,219176.0,,
394318,2020-06,2755.0,13177.4911,9233.3333,217711.0,0.0809,,74.0,42.0,269967.0,220203.0,,
394318,2020-07,3040.0,11114.8104,9816.5,215731.0,0.0972,,62.0,32.0,277967.0,221986.0,,
394318,2020-08,3080.0,11415.1682,9916.5,219337.0,0.1071,,55.0,25.0,284333.0,224737.0,,
394318,2020-09,2987.0,12097.6564,9916.5,221855.0,0.106,,52.0,24.0,289000.0,227867.0,,
394318,2020-10,2943.0,12716.5002,10000.0,226024.0,0.1138,,47.0,21.0,289467.0,230879.0,,
394318,2020-11,2808.0,12391.298,9516.6667,230800.0,0.1102,,41.0,18.0,289467.0,234096.0,,
394318,2020-12,2543.0,11233.5376,8683.3333,234239.0,0.0945,,34.0,15.0,289767.0,237756.0,,
394318,2021-01,2228.0,11453.4821,8650.3333,237780.0,0.0818,,36.0,23.0,292933.0,240962.0,,
394318,2021-02,1956.0,13288.02,9133.6667,238041.0,0.0683,,35.0,22.0,304933.0,244536.0,,
394318,2021-03,1905.0,14841.7674,9967.0,238113.0,0.0684,,31.0,18.0,316600.0,247878.0,,
394318,2021-04,1989.0,14812.0402,10000.0,237020.0,0.065,,20.0,7.0,324933.0,251871.0,,
394318,2021-05,2255.0,14284.5853,10000.0,239274.0,0.0742,,16.0,7.0,324933.0,256140.0,,
394318,2021-06,2445.0,14269.1817,10000.0,243153.0,0.0857,,15.0,7.0,321633.0,260879.0,,
394318,2021-07,2590.0,14337.791000000001,10000.0,,0.1068,,15.0,7.0,313333.0,265337.0,,
394347,2018-01,29754.0,,,230024.0,,7246.0,62.0,26.0,310066.0,215159.0,165.8,219.8
394347,2018-02,28635.0,,,232278.0,,7491.0,58.0,21.0,314931.0,217024.0,166.1,227.9
394347,2018-03,29750.0,11701.3908,7333.1667,233548.0,0.1248,8953.0,50.0,16.0,323597.0,218537.0,168.9,236.5
394347,2018-04,31134.0,11827.3221,8366.5,235398.0,0.1302,9772.0,41.0,11.0,335298.0,219965.0,169.0,236.6
394347,2018-05,32752.0,12097.9209,9233.3333,237245.0,0.1483,10649.0,36.0,10.0,344666.0,221479.0,,
394347,2018-06,34258.0,11786.0701,9266.6667,238968.0,0.1628,10678.0,34.0,10.0,349633.0,223198.0,,
394347,2018-07,35751.0,11296.5201,8733.3333,239037.0,0.1781,10739.0,34.0,11.0,344800.0,224874.0,,
394347,2018-08,36824.0,10672.8245,7700.0,238854.0,0.1867,10497.0,35.0,13.0,337800.0,226491.0,,
394347,2018-09,36616.0,10108.165,6666.6667,240639.0,0.1928,9773.0,37.0,15.0,329500.0,228041.0,,
394347,2018-10,36135.0,9915.7285,6166.6667,243403.0,0.1993,9239.0,40.0,17.0,324812.0,229621.0,,
394347,2018-11,35040.0,9541.1631,5666.6667,245239.0,0.19,8154.0,43.0,20.0,320478.0,231045.0,,
394347,2018-12,33425.0,9025.0522,5333.3333,244625.0,0.168,7288.0,48.0,24.0,317112.0,232174.0,,
394347,2019-01,32130.0,8733.7187,5000.0,246387.0,0.1574,7042.0,52.0,26.0,313600.0,233125.0,,
394347,2019-02,32886.0,8898.754,5000.0,247164.0,0.1475,7614.0,57.0,26.0,313267.0,234000.0,,
394347,2019-03,34582.0,9274.3938,5033.3333,247949.0,0.1602,9415.0,54.0,21.0,316933.0,235309.0,,
394347,2019-04,36259.0,9535.0847,5200.0,246873.0,0.1628,10601.0,49.0,17.0,326633.0,236624.0,,
394347,2019-05,37240.0,9733.8372,5533.3333,250004.0,0.1827,11651.0,41.0,14.0,337967.0,237894.0,,
394347,2019-06,38911.0,9781.3284,5833.3333,252908.0,0.1944,11684.0,40.0,14.0,344333.0,238522.0,,
394347,2019-07,40301.0,9768.8653,5966.6667,256265.0,0.2019,11420.0,40.0,16.0,344415.0,239149.0,,
394347,2019-08,41100.0,9460.9601,5666.6667,257959.0,0.2034,10850.0,42.0,18.0,339581.0,239916.0,,
394347,2019-09,41032.0,9180.877,5333.3333,257310.0,0.20800000000000002,10248.0,45.0,20.0,334548.0,240765.0,,
394347,2019-10,40760.0,8795.6415,5033.3333,256708.0,0.2106,9784.0,47.0,22.0,330130.0,241441.0,,
394347,2019-11,39458.0,8348.719000000001,5000.0,259307.0,0.1993,9085.0,50.0,24.0,326963.0,242115.0,,
394347,2019-12,37396.0,8027.9505,5000.0,262882.0,0.1725,8172.0,54.0,28.0,324895.0,243017.0,,
394347,2020-01,35725.0,8034.7426,5000.0,264944.0,0.1552,8016.0,59.0,31.0,323528.0,244265.0,,
394347,2020-02,35079.0,8925.3671,5333.3333,268334.0,0.1427,8401.0,60.0,29.0,323528.0,245700.0,,
394347,2020-03,36069.0,9748.7303,5966.6667,269295.0,0.1429,9548.0,54.0,23.0,325630.0,247148.0,,
394347,2020-04,36382.0,9969.2906,6266.6667,271627.0,0.1349,9128.0,47.0,18.0,326967.0,248466.0,,
394347,2020-05,37673.0,9723.0786,6266.6667,267038.0,0.1409,9686.0,43.0,17.0,330300.0,249408.0,,
394347,2020-06,37846.0,9727.203000000001,6266.6667,264205.0,0.1448,10400.0,44.0,19.0,336242.0,250415.0,,
394347,2020-07,37776.0,10391.2975,6966.6667,263942.0,0.1468,11808.0,46.0,18.0,344275.0,251707.0,,
394347,2020-08,36217.0,10710.8027,7510.8333,273969.0,0.141,12226.0,44.0,16.0,350942.0,253532.0,,
394347,2020-09,34238.0,11084.0562,8244.1667,278033.0,0.1367,11770.0,42.0,15.0,354633.0,255773.0,,
394347,2020-10,32818.0,11263.4352,8610.8333,281804.0,0.1313,11224.0,39.0,14.0,356271.0,258338.0,,
394347,2020-11,30687.0,11843.3455,9366.6667,284670.0,0.1252,10247.0,38.0,14.0,354605.0,261288.0,,
394347,2020-12,28292.0,11700.4624,8966.6667,287706.0,0.1077,9369.0,38.0,14.0,351605.0,264610.0,,
394352,2018-01,3783.0,,,168045.0,,,83.0,43.0,220900.0,142493.0,165.8,219.8
394352,2018-02,3692.0,,,171081.0,,,84.0,39.0,222867.0,143564.0,166.1,227.9
394352,2018-03,3763.0,8789.5992,5033.3333,167917.0,0.1024,,70.0,34.0,226200.0,144491.0,168.9,236.5
394352,2018-04,3847.0,8372.2478,5033.3333,169635.0,0.1092,,50.0,17.0,229900.0,145347.0,169.0,236.6
394352,2018-05,3954.0,8237.7405,5033.3333,169747.0,0.11699999999999999,,46.0,21.0,232967.0,146162.0,,
394352,2018-06,3984.0,8174.316,5000.0,173832.0,0.1226,,41.0,20.0,234633.0,146884.0,,
394352,2018-07,3991.0,8207.8797,5000.0,175343.0,0.1281,,42.0,22.0,233133.0,147517.0,,
394352,2018-08,3964.0,8356.2819,5033.3333,176672.0,0.1347,,51.0,25.0,229800.0,148244.0,,
394352,2018-09,3904.0,8097.6253,5033.3333,178954.0,0.1339,,57.0,30.0,226467.0,148941.0,,
394352,2018-10,3832.0,8108.7695,5033.3333,179393.0,0.1382,,61.0,33.0,224933.0,149737.0,,
394352,2018-11,3731.0,7607.4308,5000.0,180418.0,0.1275,,56.0,31.0,223267.0,150610.0,,
394352,2018-12,3607.0,8090.2892,5000.0,179731.0,0.1203,,61.0,32.0,222067.0,151388.0,,
